img1_path,img2_path,img1_breed,img2_breed,same_breed,label
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_161.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_44.jpg,British_Shorthair,Persian,False,0
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_105.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_67.jpg,Egyptian_Mau,american_pit_bull_terrier,False,0
(Preprocessed) breed_organized_with_images\boxer\train\boxer_79.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_63.jpg,boxer,Abyssinian,False,0
(Preprocessed) breed_organized_with_images\havanese\train\havanese_134.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_139.jpg,havanese,Birman,False,0
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_29.jpg,(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_187.jpg,chihuahua,Sphynx,False,0
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_185.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_191.jpg,miniature_pinscher,boxer,False,0
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_72.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_132.jpg,yorkshire_terrier,english_setter,False,0
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_80.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_97.jpg,miniature_pinscher,great_pyrenees,False,0
(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_92.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_67.jpg,newfoundland,havanese,False,0
(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_86.jpg,(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_49.jpg,german_shorthaired,american_bulldog,False,0
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_175.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_35.jpg,samoyed,boxer,False,0
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_75.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_210.jpg,miniature_pinscher,Abyssinian,False,0
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_106.jpg,(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_74.jpg,japanese_chin,yorkshire_terrier,False,0
(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_133.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_52.jpg,american_bulldog,wheaten_terrier,False,0
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_74.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_93.jpg,samoyed,great_pyrenees,False,0
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_70.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_122.jpg,wheaten_terrier,samoyed,False,0
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_149.jpg,(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_23.jpg,yorkshire_terrier,Sphynx,False,0
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_106.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_55.jpg,British_Shorthair,havanese,False,0
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_106.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_15.jpg,Siamese,shiba_inu,False,0
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_89.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_125.jpg,Siamese,basset_hound,False,0
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_66.jpg,(Preprocessed) breed_organized_with_images\leonberger\train\leonberger_3.jpg,Maine_Coon,leonberger,False,0
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_69.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_127.jpg,basset_hound,Bengal,False,0
(Preprocessed) breed_organized_with_images\beagle\train\beagle_61.jpg,(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_44.jpg,beagle,Ragdoll,False,0
(Preprocessed) breed_organized_with_images\pug\train\pug_44.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_7.jpg,pug,chihuahua,False,0
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_168.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_168.jpg,english_cocker_spaniel,basset_hound,False,0
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_124.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_100.jpg,Russian_Blue,english_setter,False,0
(Preprocessed) breed_organized_with_images\pug\train\pug_92.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_97.jpg,pug,shiba_inu,False,0
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_106.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_105.jpg,samoyed,english_cocker_spaniel,False,0
(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_37.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_55.jpg,Bombay,english_cocker_spaniel,False,0
(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_104.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_26.jpg,saint_bernard,pug,False,0
(Preprocessed) breed_organized_with_images\leonberger\train\leonberger_69.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_155.jpg,leonberger,chihuahua,False,0
(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_156.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_10.jpg,saint_bernard,Russian_Blue,False,0
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_132.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_168.jpg,scottish_terrier,american_pit_bull_terrier,False,0
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_65.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_96.jpg,english_cocker_spaniel,Maine_Coon,False,0
(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_177.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_107.jpg,Abyssinian,miniature_pinscher,False,0
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_118.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_93.jpg,British_Shorthair,Bengal,False,0
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_112.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_45.jpg,yorkshire_terrier,pomeranian,False,0
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_47.jpg,(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_43.jpg,english_cocker_spaniel,Sphynx,False,0
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_225.jpg,(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_66.jpg,Siamese,yorkshire_terrier,False,0
(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_118.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_56.jpg,keeshond,boxer,False,0
(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_105.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_10.jpg,Ragdoll,scottish_terrier,False,0
(Preprocessed) breed_organized_with_images\havanese\train\havanese_121.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_66.jpg,havanese,scottish_terrier,False,0
(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_97.jpg,(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_61.jpg,saint_bernard,Bombay,False,0
(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_46.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_107.jpg,Sphynx,english_cocker_spaniel,False,0
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_134.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_132.jpg,British_Shorthair,Abyssinian,False,0
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_63.jpg,(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_173.jpg,japanese_chin,saint_bernard,False,0
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_138.jpg,(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_192.jpg,yorkshire_terrier,Egyptian_Mau,False,0
(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_150.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_39.jpg,shiba_inu,boxer,False,0
(Preprocessed) breed_organized_with_images\havanese\train\havanese_121.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_84.jpg,havanese,keeshond,False,0
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_86.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_82.jpg,Russian_Blue,basset_hound,False,0
(Preprocessed) breed_organized_with_images\boxer\train\boxer_187.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_154.jpg,boxer,chihuahua,False,0
(Preprocessed) breed_organized_with_images\pug\train\pug_55.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_15.jpg,pug,Bengal,False,0
(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_48.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_39.jpg,Bengal,miniature_pinscher,False,0
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_142.jpg,(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_185.jpg,american_pit_bull_terrier,British_Shorthair,False,0
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_172.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_93.jpg,great_pyrenees,english_cocker_spaniel,False,0
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_105.jpg,(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_109.jpg,pomeranian,staffordshire_bull_terrier,False,0
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_155.jpg,(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_134.jpg,chihuahua,german_shorthaired,False,0
(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_141.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_142.jpg,saint_bernard,american_pit_bull_terrier,False,0
(Preprocessed) breed_organized_with_images\Persian\train\Persian_54.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_74.jpg,Persian,Russian_Blue,False,0
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_96.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_55.jpg,British_Shorthair,Maine_Coon,False,0
(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_31.jpg,(Preprocessed) breed_organized_with_images\leonberger\train\leonberger_128.jpg,Sphynx,leonberger,False,0
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_130.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_48.jpg,Russian_Blue,Maine_Coon,False,0
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_187.jpg,(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_27.jpg,Egyptian_Mau,german_shorthaired,False,0
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_108.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_60.jpg,samoyed,wheaten_terrier,False,0
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_128.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_172.jpg,american_pit_bull_terrier,pug,False,0
(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_118.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_191.jpg,Bombay,samoyed,False,0
(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_54.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_155.jpg,Bengal,pomeranian,False,0
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_128.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_200.jpg,japanese_chin,Bengal,False,0
(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_138.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_1.jpg,Ragdoll,keeshond,False,0
(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_231.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_6.jpg,Sphynx,pomeranian,False,0
(Preprocessed) breed_organized_with_images\boxer\train\boxer_118.jpg,(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_92.jpg,boxer,american_bulldog,False,0
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_119.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_146.jpg,great_pyrenees,pomeranian,False,0
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_81.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_85.jpg,samoyed,shiba_inu,False,0
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_199.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_56.jpg,samoyed,Birman,False,0
(Preprocessed) breed_organized_with_images\beagle\train\beagle_61.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_70.jpg,beagle,pomeranian,False,0
(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_50.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_127.jpg,shiba_inu,samoyed,False,0
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_43.jpg,(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_137.jpg,great_pyrenees,Siamese,False,0
(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_52.jpg,(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_109.jpg,american_bulldog,newfoundland,False,0
(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_62.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_14.jpg,american_bulldog,keeshond,False,0
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_211.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_139.jpg,Maine_Coon,shiba_inu,False,0
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_17.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_100.jpg,chihuahua,Maine_Coon,False,0
(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_112.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_97.jpg,staffordshire_bull_terrier,basset_hound,False,0
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_154.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_64.jpg,japanese_chin,pomeranian,False,0
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_182.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_191.jpg,yorkshire_terrier,Russian_Blue,False,0
